cnt,daddr,dport,hst,last,proto,saddr,sport,uri
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 17:45:18.602,6,10.2.0.1,1142,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 17:46:07.602,6,10.2.0.1,1146,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 17:46:09.602,6,10.2.0.1,1146,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 17:46:10.602,6,10.2.0.1,1146,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 17:46:12.602,6,10.2.0.1,1146,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 17:46:15.602,6,10.2.0.1,1146,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 17:46:16.602,6,10.2.0.1,1146,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 17:46:17.602,6,10.2.0.1,1146,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 17:46:18.602,6,10.2.0.1,1146,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 17:46:21.602,6,10.2.0.1,1146,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 17:46:41.602,6,10.2.0.1,1149,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 17:46:42.602,6,10.2.0.1,1149,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 17:46:42.602,6,10.2.0.1,1151,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 17:46:44.602,6,10.2.0.1,1151,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 17:46:56.602,6,10.2.0.1,1159,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:15:49.621,6,10.2.0.1,1550,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:15:51.62,6,10.2.0.1,1550,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:15:52.62,6,10.2.0.1,1550,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:15:53.62,6,10.2.0.1,1550,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:15:54.621,6,10.2.0.1,1550,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:15:55.621,6,10.2.0.1,1550,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:16:04.621,6,10.2.0.1,1553,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:16:06.62,6,10.2.0.1,1554,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:16:13.621,6,10.2.0.1,1554,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:16:43.621,6,10.2.0.1,1557,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:16:43.621,6,10.2.0.1,1556,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:16:44.621,6,10.2.0.1,1558,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:16:44.621,6,10.2.0.1,1559,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:16:45.621,6,10.2.0.1,1560,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:16:45.621,6,10.2.0.1,1561,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:17:13.621,6,10.2.0.1,1562,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:17:14.621,6,10.2.0.1,1562,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:17:15.621,6,10.2.0.1,1562,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:17:17.62,6,10.2.0.1,1562,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:17:20.621,6,10.2.0.1,1562,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:17:48.622,6,10.2.0.1,1563,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:18:11.62,6,10.2.0.1,1570,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:18:14.621,6,10.2.0.1,1572,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:18:14.621,6,10.2.0.1,1571,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:18:15.621,6,10.2.0.1,1573,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:18:15.621,6,10.2.0.1,1574,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:18:16.621,6,10.2.0.1,1575,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:18:17.621,6,10.2.0.1,1576,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:20:36.621,6,10.2.0.1,1594,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:20:37.621,6,10.2.0.1,1594,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:20:39.621,6,10.2.0.1,1595,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:20:43.622,6,10.2.0.1,1597,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:20:44.622,6,10.2.0.1,1598,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:20:45.621,6,10.2.0.1,1599,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:20:45.621,6,10.2.0.1,1598,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:20:59.621,6,10.2.0.1,1600,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:20:59.621,6,10.2.0.1,1601,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:21:01.621,6,10.2.0.1,1601,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:21:02.621,6,10.2.0.1,1601,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:21:08.62,6,10.2.0.1,1606,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:21:10.621,6,10.2.0.1,1607,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:21:17.621,6,10.2.0.1,1607,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:23:33.625,6,10.2.0.1,1621,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:23:35.626,6,10.2.0.1,1622,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:23:43.626,6,10.2.0.1,1622,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:23:45.625,6,10.2.0.1,1624,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:23:45.625,6,10.2.0.1,1623,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:23:46.625,6,10.2.0.1,1625,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:23:46.625,6,10.2.0.1,1626,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:23:47.625,6,10.2.0.1,1627,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:23:54.625,6,10.2.0.1,1628,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:23:58.626,6,10.2.0.1,1630,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:23:59.625,6,10.2.0.1,1631,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:23:59.625,6,10.2.0.1,1632,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:24:00.625,6,10.2.0.1,1633,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:24:03.625,6,10.2.0.1,1634,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:24:05.625,6,10.2.0.1,1634,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:24:09.626,6,10.2.0.1,1634,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:24:10.625,6,10.2.0.1,1634,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:24:22.625,6,10.2.0.1,1639,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:24:23.625,6,10.2.0.1,1640,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:24:31.625,6,10.2.0.1,1640,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:33:25.624,6,10.2.0.1,1684,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:33:35.624,6,10.2.0.1,1684,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:36:37.624,6,10.2.0.1,1691,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:36:48.624,6,10.2.0.1,1691,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:39:45.624,6,10.2.0.1,1717,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:39:54.625,6,10.2.0.1,1718,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:51:05.633,6,10.2.0.1,1770,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:51:14.633,6,10.2.0.1,1770,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:51:19.633,6,10.2.0.1,1770,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:51:20.633,6,10.2.0.1,1770,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:51:21.633,6,10.2.0.1,1770,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:54:09.641,6,10.2.0.1,1779,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:54:10.642,6,10.2.0.1,1780,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:54:20.641,6,10.2.0.1,1780,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:57:05.64,6,10.2.0.1,1782,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:57:06.64,6,10.2.0.1,1782,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:57:09.64,6,10.2.0.1,1782,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:57:10.641,6,10.2.0.1,1782,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:57:13.641,6,10.2.0.1,1782,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:57:16.64,6,10.2.0.1,1782,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:57:23.641,6,10.2.0.1,1785,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:57:25.64,6,10.2.0.1,1786,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:57:35.641,6,10.2.0.1,1786,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 18:59:58.641,6,10.2.0.1,1800,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:00:16.641,6,10.2.0.1,1801,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:01:24.641,6,10.2.0.1,1810,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:01:34.64,6,10.2.0.1,1810,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:05:37.64,6,10.2.0.1,1813,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:05:39.64,6,10.2.0.1,1814,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:05:49.64,6,10.2.0.1,1814,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:07:32.641,6,10.2.0.1,1818,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:07:42.641,6,10.2.0.1,1818,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:10:06.64,6,10.2.0.1,1832,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:10:15.641,6,10.2.0.1,1832,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:12:31.645,6,10.2.0.1,1845,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:12:40.646,6,10.2.0.1,1845,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:18:50.656,6,10.2.0.1,2070,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:18:59.657,6,10.2.0.1,2070,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:20:02.656,6,10.2.0.1,2078,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:20:12.656,6,10.2.0.1,2078,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:21:03.657,6,10.2.0.1,2083,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:21:04.657,6,10.2.0.1,2084,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:21:05.657,6,10.2.0.1,2084,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:21:05.657,6,10.2.0.1,2085,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:21:14.662,6,10.2.0.1,2085,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:22:30.661,6,10.2.0.1,2114,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:22:31.662,6,10.2.0.1,2115,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:22:43.661,6,10.2.0.1,2115,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:24:04.661,6,10.2.0.1,2121,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:24:05.661,6,10.2.0.1,2120,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:24:05.661,6,10.2.0.1,2122,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:24:15.662,6,10.2.0.1,2122,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:24:18.662,6,10.2.0.1,2123,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:24:20.661,6,10.2.0.1,2124,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:25:33.66,6,10.2.0.1,2130,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:25:42.662,6,10.2.0.1,2145,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:25:51.66,6,10.2.0.1,2146,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:26:01.661,6,10.2.0.1,2146,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:27:23.66,6,10.2.0.1,2149,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:27:36.661,6,10.2.0.1,2149,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:50:32.661,6,10.2.0.1,2375,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-04-30 19:50:34.661,6,10.2.0.1,2376,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:50:21.977,6,10.2.0.1,1209,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:50:34.977,6,10.2.0.1,1209,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:52:41.977,6,10.2.0.1,1313,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:53:47.976,6,10.2.0.1,1316,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:53:58.976,6,10.2.0.1,1316,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:54:55.977,6,10.2.0.1,1340,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:54:56.976,6,10.2.0.1,1340,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:54:57.977,6,10.2.0.1,1340,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:55:00.977,6,10.2.0.1,1340,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:55:03.976,6,10.2.0.1,1340,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:55:05.976,6,10.2.0.1,1340,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:55:06.977,6,10.2.0.1,1340,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:55:15.976,6,10.2.0.1,1347,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:55:17.978,6,10.2.0.1,1348,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:55:28.977,6,10.2.0.1,1348,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:55:35.977,6,10.2.0.1,1349,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:59:33.977,6,10.2.0.1,1377,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:59:35.977,6,10.2.0.1,1377,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:59:36.976,6,10.2.0.1,1378,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:59:37.977,6,10.2.0.1,1379,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:59:37.977,6,10.2.0.1,1380,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:59:41.977,6,10.2.0.1,1382,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:59:43.977,6,10.2.0.1,1384,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:59:43.977,6,10.2.0.1,1383,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:59:44.977,6,10.2.0.1,1385,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:59:44.977,6,10.2.0.1,1386,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 12:59:46.977,6,10.2.0.1,1387,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:01:57.981,6,10.2.0.1,1452,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:02:15.981,6,10.2.0.1,1453,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:02:24.98,6,10.2.0.1,1453,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:02:36.981,6,10.2.0.1,1453,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:02:37.98,6,10.2.0.1,1453,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:02:39.98,6,10.2.0.1,1453,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:02:46.98,6,10.2.0.1,1455,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:02:49.981,6,10.2.0.1,1459,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:02:49.981,6,10.2.0.1,1457,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:02:49.981,6,10.2.0.1,1456,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:02:49.981,6,10.2.0.1,1458,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:02:50.981,6,10.2.0.1,1460,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:02:58.98,6,10.2.0.1,1465,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:02:59.981,6,10.2.0.1,1466,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:03:10.98,6,10.2.0.1,1466,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:03:38.98,6,10.2.0.1,1467,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:03:40.98,6,10.2.0.1,1467,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:27:54.993,6,10.2.0.1,1566,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:27:55.993,6,10.2.0.1,1566,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:28:10.993,6,10.2.0.1,1566,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:35:04.002,6,10.2.0.1,1583,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:35:12.0,6,10.2.0.1,1583,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:39:55.005,6,10.2.0.1,1588,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:39:56.005,6,10.2.0.1,1589,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:39:59.004,6,10.2.0.1,1590,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:40:00.005,6,10.2.0.1,1591,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:56:08.081,6,10.2.0.1,1618,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 13:56:09.082,6,10.2.0.1,1618,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 14:15:22.091,6,10.2.0.1,1663,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 14:15:32.093,6,10.2.0.1,1663,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 14:19:16.089,6,10.2.0.1,1673,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 14:19:16.089,6,10.2.0.1,1672,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 14:19:17.089,6,10.2.0.1,1674,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 14:19:32.089,6,10.2.0.1,1675,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 14:20:30.089,6,10.2.0.1,1688,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 14:20:31.089,6,10.2.0.1,1689,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 14:20:32.088,6,10.2.0.1,1690,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 14:20:33.089,6,10.2.0.1,1691,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 14:20:34.089,6,10.2.0.1,1692,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-01 14:25:50.089,6,10.2.0.1,1830,/HWJavaSocket/socket.htm
